event_id,shipment_id,truck_id,customer_id,origin,destination,event_type,status,delay_minutes,distance_km,event_ts
E00017661,S0007983,T00242,C00323,Delhi,Surat,at_hub,at_hub,16,1591.77,2026-03-07T12:54:00
E00037004,S0001641,T00025,C00890,Jaipur,Hyderabad,at_hub,on_time,36,1156.88,2026-03-07T12:57:00
E00026125,S0002486,T00243,C00595,Bengaluru,Jaipur,in_transit,delayed,43,2481.06,2026-03-07T13:00:00
E00021897,S0005246,T00012,C00444,Pune,Delhi,delivered,at_hub,41,596.6,2026-03-07T13:05:00
E00046745,S0004531,T00591,C00084,Ahmedabad,Delhi,delivered,at_hub,38,2181.08,2026-03-07T13:05:00
E00024485,S0004134,T00546,C00221,Bengaluru,Surat,picked_up,on_time,16,2355.57,2026-03-07T13:07:00
E00013654,S0002739,T00138,C00702,Jaipur,Mumbai,at_hub,at_hub,0,282.23,2026-03-07T13:09:00
E00047362,S0005385,T00421,C00868,Surat,Mumbai,picked_up,at_hub,35,2357.14,2026-03-07T13:15:00
E00023429,S0000914,T00538,C00096,Hyderabad,Delhi,delivered,delayed,31,1655.16,2026-03-07T13:18:00
E00020923,S0004006,T00162,C00229,Pune,Surat,delivered,delayed,6,250.92,2026-03-07T13:22:00
E00020699,S0000682,T00382,C00284,Mumbai,Jaipur,at_hub,delayed,0,1066.44,2026-03-07T13:27:00
E00004223,S0002964,T00286,C00848,Jaipur,Pune,in_transit,on_time,2,1460.91,2026-03-07T13:30:00
E00021437,S0004132,T00581,C00986,Surat,Hyderabad,picked_up,delayed,21,699.02,2026-03-07T13:30:00
E00000774,S0002912,T00261,C00600,Mumbai,Delhi,delayed,delayed,65,289.27,2026-03-07T13:32:00
E00031569,S0003601,T00005,C00998,Ahmedabad,Hyderabad,delivered,at_hub,35,2381.16,2026-03-07T13:33:00
E00019631,S0006736,T00378,C00255,Mumbai,Hyderabad,delayed,delayed,17,915.71,2026-03-07T13:36:00
E00015246,S0007270,T00057,C00331,Hyderabad,Pune,in_transit,on_time,33,1672.05,2026-03-07T13:39:00
E00025708,S0004633,T00073,C00635,Jaipur,Bengaluru,in_transit,at_hub,27,1103.15,2026-03-07T13:40:00
E00049530,S0003835,T00439,C00190,Surat,Pune,delayed,delayed,132,1572.63,2026-03-07T13:43:00
E00036498,S0003171,T00107,C00663,Delhi,Surat,in_transit,delayed,9,673.74,2026-03-07T13:44:00
E00018098,S0006029,T00196,C00361,Hyderabad,Mumbai,delivered,at_hub,35,834.41,2026-03-07T13:51:00
E00027804,S0006727,T00011,C00538,Surat,Pune,at_hub,delayed,3,1656.51,2026-03-07T13:54:00
E00017483,S0004611,T00459,C00904,Hyderabad,Mumbai,in_transit,delayed,9,1724.7,2026-03-07T13:55:00
E00007001,S0007471,T00031,C00558,Hyderabad,Hyderabad,delayed,delayed,53,1411.49,2026-03-07T14:02:00
E00027214,S0007647,T00129,C00740,Ahmedabad,Delhi,picked_up,at_hub,37,2309.09,2026-03-07T14:03:00
E00008577,S0004539,T00591,C00443,Jaipur,Pune,delayed,delayed,14,787.12,2026-03-07T14:03:00
E00040399,S0006487,T00068,C00845,Bengaluru,Bengaluru,delivered,at_hub,44,921.1,2026-03-07T14:04:00
E00008355,S0005298,T00423,C00839,Surat,Jaipur,at_hub,at_hub,35,2041.58,2026-03-07T14:06:00
E00037282,S0002739,T00431,C00772,Pune,Mumbai,in_transit,delayed,39,891.32,2026-03-07T14:07:00
E00027823,S0002962,T00342,C00158,Surat,Mumbai,in_transit,delayed,36,2315.09,2026-03-07T14:17:00
E00044593,S0005294,T00275,C00293,Pune,Delhi,delayed,delayed,64,208.33,2026-03-07T14:19:00
E00047156,S0002829,T00042,C00413,Mumbai,Hyderabad,picked_up,delayed,38,1891.26,2026-03-07T14:24:00
E00029243,S0001032,T00164,C00340,Pune,Ahmedabad,in_transit,delayed,43,186.22,2026-03-07T14:25:00
E00039641,S0005393,T00347,C00651,Mumbai,Jaipur,at_hub,on_time,17,1530.07,2026-03-07T14:26:00
E00012708,S0007787,T00200,C00233,Bengaluru,Jaipur,at_hub,on_time,16,755.63,2026-03-07T14:28:00
E00037931,S0004994,T00268,C00949,Bengaluru,Jaipur,at_hub,at_hub,0,1864.89,2026-03-07T14:31:00
E00024371,S0007443,T00312,C00473,Surat,Hyderabad,delivered,on_time,38,871.77,2026-03-07T14:32:00
E00047950,S0006291,T00538,C00414,Jaipur,Bengaluru,in_transit,at_hub,43,1889.28,2026-03-07T14:36:00
E00008817,S0003029,T00220,C00111,Surat,Jaipur,delayed,delayed,164,1105.78,2026-03-07T14:38:00
E00046840,S0001129,T00223,C00284,Ahmedabad,Bengaluru,in_transit,delayed,35,482.01,2026-03-07T14:38:00
E00029923,S0000569,T00559,C00020,Jaipur,Jaipur,in_transit,delayed,2,1482.49,2026-03-07T14:40:00
E00035908,S0006229,T00272,C00209,Mumbai,Hyderabad,delivered,at_hub,18,1887.41,2026-03-07T14:42:00
E00040384,S0004931,T00519,C00571,Pune,Ahmedabad,at_hub,at_hub,1,828.01,2026-03-07T14:49:00
E00024615,S0007579,T00156,C00756,Bengaluru,Mumbai,at_hub,on_time,36,2167.89,2026-03-07T14:57:00
E00018332,S0007782,T00492,C00937,Jaipur,Hyderabad,delivered,on_time,37,1149.63,2026-03-07T15:01:00
E00022302,S0002725,T00381,C00732,Jaipur,Bengaluru,delivered,delayed,42,1569.89,2026-03-07T15:02:00
E00024368,S0000110,T00086,C00207,Delhi,Ahmedabad,at_hub,delayed,0,767.09,2026-03-07T15:04:00
E00005080,S0007214,T00294,C00908,Ahmedabad,Jaipur,delivered,delayed,22,609.63,2026-03-07T15:04:00
E00044170,S0005024,T00207,C00629,Bengaluru,Delhi,picked_up,on_time,38,2077.53,2026-03-07T15:05:00
E00024501,S0006815,T00311,C00121,Mumbai,Bengaluru,picked_up,delayed,28,2380.81,2026-03-07T15:07:00
E00046413,S0007312,T00238,C00525,Jaipur,Surat,delivered,on_time,10,440.82,2026-03-07T15:09:00
E00010492,S0003329,T00078,C00511,Delhi,Ahmedabad,delivered,at_hub,4,2442.81,2026-03-07T15:09:00
E00032283,S0001014,T00158,C00061,Pune,Delhi,delivered,at_hub,42,1021.09,2026-03-07T15:13:00
E00034674,S0006223,T00213,C00455,Mumbai,Hyderabad,at_hub,on_time,8,2448.25,2026-03-07T15:19:00
E00037936,S0007911,T00512,C00732,Delhi,Bengaluru,at_hub,at_hub,41,791.48,2026-03-07T15:20:00
E00044055,S0001703,T00303,C00942,Bengaluru,Ahmedabad,delivered,delayed,19,31.23,2026-03-07T15:25:00
E00018233,S0007951,T00053,C00914,Hyderabad,Surat,delayed,delayed,85,625.66,2026-03-07T15:26:00
E00000100,S0001211,T00249,C00033,Mumbai,Pune,delayed,delayed,98,52.25,2026-03-07T15:26:00
E00037570,S0002080,T00236,C00010,Delhi,Jaipur,delivered,at_hub,8,1179.16,2026-03-07T15:29:00
E00012470,S0000877,T00270,C00952,Bengaluru,Pune,at_hub,on_time,3,1694.25,2026-03-07T15:30:00
E00018145,S0005239,T00426,C00102,Mumbai,Mumbai,delayed,delayed,169,408.75,2026-03-07T15:31:00
E00023290,S0007237,T00591,C00491,Surat,Delhi,delayed,delayed,61,1331.83,2026-03-07T15:32:00
E00032226,S0004080,T00443,C00290,Mumbai,Delhi,picked_up,on_time,40,817.33,2026-03-07T15:34:00
E00037766,S0004628,T00041,C00547,Mumbai,Jaipur,at_hub,on_time,36,95.24,2026-03-07T15:43:00
E00046983,S0006538,T00579,C00423,Ahmedabad,Jaipur,delayed,delayed,125,1690.36,2026-03-07T15:43:00
E00022340,S0006634,T00071,C00637,Mumbai,Mumbai,at_hub,delayed,10,13.12,2026-03-07T15:45:00
E00027770,S0001355,T00275,C00910,Bengaluru,Ahmedabad,delayed,delayed,116,593.36,2026-03-07T15:49:00
E00040755,S0003309,T00442,C00448,Delhi,Mumbai,at_hub,delayed,18,1066.24,2026-03-07T15:50:00
E00045364,S0001661,T00231,C00734,Mumbai,Surat,delayed,delayed,163,289.73,2026-03-07T15:50:00
E00029471,S0002155,T00071,C00597,Pune,Jaipur,at_hub,on_time,24,2053.74,2026-03-07T15:52:00
E00031304,S0006059,T00342,C00465,Ahmedabad,Ahmedabad,delivered,at_hub,5,776.51,2026-03-07T15:58:00
E00022558,S0007406,T00287,C00881,Surat,Delhi,picked_up,delayed,27,2125.33,2026-03-07T16:01:00
E00015986,S0006284,T00286,C00124,Jaipur,Pune,in_transit,at_hub,9,818.08,2026-03-07T16:03:00
E00003579,S0001603,T00368,C00501,Bengaluru,Bengaluru,delivered,on_time,36,1412.99,2026-03-07T16:06:00
E00040002,S0007077,T00098,C00174,Jaipur,Surat,delayed,delayed,172,875.63,2026-03-07T16:07:00
E00043272,S0001997,T00455,C00177,Pune,Ahmedabad,delayed,delayed,10,940.03,2026-03-07T16:11:00
E00028536,S0006086,T00266,C00702,Pune,Bengaluru,delayed,delayed,68,1437.33,2026-03-07T16:12:00
E00001476,S0000614,T00258,C00726,Jaipur,Pune,at_hub,at_hub,0,1534.73,2026-03-07T16:14:00
E00005972,S0006783,T00476,C00332,Ahmedabad,Surat,picked_up,delayed,21,1860.96,2026-03-07T16:15:00
E00037325,S0003937,T00475,C00996,Hyderabad,Delhi,in_transit,at_hub,29,1854.91,2026-03-07T16:15:00
E00003817,S0004584,T00508,C00470,Delhi,Delhi,delivered,delayed,18,1402.99,2026-03-07T16:23:00
E00028583,S0007174,T00527,C00830,Ahmedabad,Ahmedabad,delivered,at_hub,2,1516.78,2026-03-07T16:23:00
E00041370,S0007447,T00342,C00502,Jaipur,Surat,at_hub,delayed,42,591.45,2026-03-07T16:24:00
E00007582,S0000741,T00345,C00790,Pune,Bengaluru,delayed,delayed,4,1305.41,2026-03-07T16:29:00
E00014921,S0000659,T00134,C00207,Delhi,Jaipur,delayed,delayed,67,2207.8,2026-03-07T16:30:00
E00023020,S0000930,T00481,C00432,Bengaluru,Jaipur,in_transit,delayed,2,1625.44,2026-03-07T16:33:00
E00042434,S0002169,T00172,C00387,Hyderabad,Bengaluru,delivered,on_time,30,1169.68,2026-03-07T16:33:00
E00011727,S0003208,T00487,C00300,Surat,Pune,delayed,delayed,53,610.0,2026-03-07T16:35:00
E00031922,S0001089,T00148,C00517,Ahmedabad,Delhi,picked_up,on_time,41,1905.12,2026-03-07T16:35:00
E00024924,S0001100,T00282,C00132,Surat,Jaipur,delivered,on_time,44,122.45,2026-03-07T16:36:00
E00028038,S0004567,T00161,C00800,Ahmedabad,Ahmedabad,at_hub,on_time,25,1238.4,2026-03-07T16:39:00
E00015756,S0001025,T00420,C00552,Hyderabad,Surat,in_transit,at_hub,13,331.26,2026-03-07T16:46:00
E00012531,S0005103,T00505,C00292,Ahmedabad,Ahmedabad,delayed,delayed,3,615.74,2026-03-07T16:49:00
E00005103,S0006789,T00483,C00086,Mumbai,Delhi,picked_up,on_time,17,2392.35,2026-03-07T16:56:00
E00007951,S0006652,T00153,C00378,Hyderabad,Hyderabad,delayed,delayed,99,658.81,2026-03-07T17:00:00
E00013038,S0005715,T00271,C00085,Ahmedabad,Mumbai,picked_up,delayed,40,60.79,2026-03-07T17:08:00
E00011662,S0003142,T00526,C00335,Mumbai,Surat,picked_up,on_time,43,875.78,2026-03-07T17:08:00
E00012626,S0002651,T00491,C00875,Mumbai,Mumbai,at_hub,on_time,14,1794.86,2026-03-07T17:15:00
E00037451,S0006938,T00151,C00309,Mumbai,Surat,delivered,delayed,38,955.76,2026-03-07T17:16:00
E00000275,S0005412,T00289,C00305,Pune,Mumbai,delayed,delayed,68,128.84,2026-03-07T17:18:00
E00039040,S0002836,T00308,C00918,Bengaluru,Ahmedabad,picked_up,on_time,6,1898.92,2026-03-07T17:27:00
E00022431,S0007974,T00334,C00278,Surat,Pune,picked_up,on_time,26,2158.81,2026-03-07T17:33:00
E00047526,S0001130,T00518,C00987,Pune,Ahmedabad,delivered,on_time,11,1957.58,2026-03-07T17:38:00
E00037739,S0007638,T00521,C00853,Jaipur,Pune,delivered,at_hub,27,75.04,2026-03-07T17:39:00
E00029252,S0007886,T00063,C00340,Delhi,Bengaluru,in_transit,on_time,18,1058.1,2026-03-07T17:39:00
E00012280,S0000607,T00265,C00169,Surat,Jaipur,in_transit,at_hub,11,693.7,2026-03-07T17:41:00
E00007269,S0000778,T00238,C00222,Bengaluru,Jaipur,at_hub,delayed,26,476.89,2026-03-07T17:49:00
E00044097,S0000119,T00070,C00156,Mumbai,Pune,delivered,at_hub,23,440.19,2026-03-07T17:50:00
E00046128,S0006788,T00126,C00759,Bengaluru,Delhi,delayed,delayed,175,630.66,2026-03-07T17:53:00
E00009849,S0004464,T00145,C00910,Bengaluru,Ahmedabad,at_hub,delayed,34,2047.28,2026-03-07T17:55:00
E00024398,S0006654,T00497,C00513,Delhi,Mumbai,delivered,at_hub,0,44.15,2026-03-07T17:57:00
E00041303,S0003256,T00133,C00372,Pune,Surat,at_hub,on_time,28,1128.08,2026-03-07T18:04:00
E00000145,S0007491,T00209,C00380,Bengaluru,Surat,delivered,on_time,20,1408.5,2026-03-07T18:08:00
E00020647,S0007281,T00270,C00913,Surat,Mumbai,picked_up,at_hub,17,2306.26,2026-03-07T18:09:00
E00019265,S0004849,T00420,C00269,Pune,Surat,at_hub,at_hub,22,673.69,2026-03-07T18:09:00
E00039416,S0007834,T00146,C00633,Mumbai,Jaipur,delayed,delayed,51,2381.85,2026-03-07T18:13:00
E00023845,S0005177,T00288,C00227,Mumbai,Mumbai,delayed,delayed,63,648.48,2026-03-07T18:15:00
E00021707,S0002464,T00035,C00502,Bengaluru,Pune,at_hub,on_time,29,2374.4,2026-03-07T18:15:00
E00021895,S0002132,T00161,C00719,Jaipur,Surat,delivered,delayed,33,135.0,2026-03-07T18:16:00
E00008347,S0001561,T00455,C00239,Surat,Pune,picked_up,delayed,0,1950.65,2026-03-07T18:17:00
E00027922,S0004428,T00345,C00490,Surat,Jaipur,delayed,delayed,112,1906.41,2026-03-07T18:17:00
E00043965,S0003978,T00520,C00320,Jaipur,Surat,picked_up,at_hub,30,2020.73,2026-03-07T18:18:00
E00015220,S0002075,T00178,C00692,Ahmedabad,Hyderabad,picked_up,on_time,27,400.05,2026-03-07T18:20:00
E00029641,S0000510,T00187,C00967,Delhi,Delhi,at_hub,delayed,39,287.92,2026-03-07T18:20:00
E00008844,S0003938,T00110,C00553,Jaipur,Jaipur,at_hub,delayed,26,190.25,2026-03-07T18:20:00
E00019292,S0002331,T00334,C00891,Pune,Pune,at_hub,delayed,9,382.88,2026-03-07T18:21:00
E00031647,S0004646,T00189,C00820,Jaipur,Ahmedabad,picked_up,on_time,19,2090.31,2026-03-07T18:21:00
E00038569,S0001820,T00420,C00293,Jaipur,Mumbai,delivered,at_hub,2,1047.59,2026-03-07T18:24:00
E00002819,S0005870,T00287,C00170,Hyderabad,Surat,delayed,delayed,97,2097.42,2026-03-07T18:28:00
E00011304,S0002322,T00302,C00465,Bengaluru,Mumbai,picked_up,at_hub,23,1359.24,2026-03-07T18:30:00
E00045111,S0005053,T00220,C00317,Delhi,Hyderabad,in_transit,on_time,11,1412.61,2026-03-07T18:33:00
E00029728,S0005670,T00240,C00665,Surat,Surat,picked_up,delayed,33,800.2,2026-03-07T18:35:00
E00008718,S0007264,T00466,C00719,Pune,Hyderabad,delayed,delayed,99,1721.97,2026-03-07T18:37:00
E00029440,S0007592,T00539,C00440,Jaipur,Delhi,delayed,delayed,148,675.02,2026-03-07T18:38:00
E00035438,S0003710,T00388,C00914,Hyderabad,Mumbai,delivered,at_hub,1,2291.22,2026-03-07T18:41:00
E00019035,S0003888,T00382,C00138,Jaipur,Surat,delivered,delayed,42,692.77,2026-03-07T18:45:00
E00029231,S0006788,T00571,C00407,Bengaluru,Delhi,picked_up,delayed,7,1447.25,2026-03-07T18:47:00
E00022517,S0004353,T00470,C00033,Ahmedabad,Ahmedabad,in_transit,delayed,8,2113.46,2026-03-07T18:47:00
E00038256,S0004255,T00438,C00880,Bengaluru,Hyderabad,picked_up,delayed,29,1485.83,2026-03-07T18:50:00
E00004498,S0007591,T00372,C00793,Bengaluru,Hyderabad,delivered,on_time,43,1217.17,2026-03-07T18:50:00
E00024115,S0005179,T00228,C00876,Hyderabad,Delhi,in_transit,at_hub,45,645.16,2026-03-07T18:53:00
E00032963,S0007045,T00391,C00665,Surat,Delhi,at_hub,at_hub,38,351.46,2026-03-07T18:56:00
E00030908,S0000778,T00383,C00917,Pune,Bengaluru,picked_up,at_hub,9,105.91,2026-03-07T18:59:00
E00019800,S0003853,T00434,C00974,Hyderabad,Jaipur,delivered,on_time,7,1976.69,2026-03-07T19:01:00
E00035068,S0000070,T00427,C00428,Ahmedabad,Jaipur,delivered,at_hub,40,431.17,2026-03-07T19:02:00
E00048692,S0004787,T00179,C00751,Surat,Pune,delivered,on_time,5,566.38,2026-03-07T19:03:00
E00016323,S0004777,T00370,C00963,Jaipur,Pune,delayed,delayed,67,1828.42,2026-03-07T19:04:00
E00006063,S0000964,T00575,C00417,Bengaluru,Delhi,picked_up,delayed,20,1162.58,2026-03-07T19:13:00
E00014925,S0001498,T00077,C00103,Bengaluru,Ahmedabad,delayed,delayed,45,2125.64,2026-03-07T19:13:00
E00015266,S0001614,T00442,C00859,Pune,Bengaluru,picked_up,delayed,29,1055.43,2026-03-07T19:16:00
E00029584,S0004018,T00223,C00950,Jaipur,Jaipur,at_hub,delayed,5,1927.65,2026-03-07T19:17:00
E00032177,S0002722,T00033,C00995,Surat,Delhi,picked_up,delayed,15,1484.13,2026-03-07T19:17:00
E00013211,S0003789,T00290,C00663,Surat,Bengaluru,in_transit,on_time,22,2013.2,2026-03-07T19:20:00
E00000789,S0006825,T00369,C00816,Hyderabad,Ahmedabad,delivered,at_hub,26,521.99,2026-03-07T19:24:00
E00016462,S0001221,T00102,C00018,Jaipur,Ahmedabad,in_transit,on_time,30,1334.59,2026-03-07T19:29:00
E00040280,S0000012,T00300,C00760,Jaipur,Mumbai,at_hub,at_hub,27,1209.0,2026-03-07T19:31:00
E00003951,S0000053,T00471,C00019,Pune,Surat,delivered,delayed,16,1030.77,2026-03-07T19:32:00
E00027018,S0005358,T00213,C00410,Delhi,Ahmedabad,at_hub,at_hub,30,145.18,2026-03-07T19:33:00
E00016534,S0002182,T00334,C00465,Delhi,Bengaluru,delivered,at_hub,39,1994.61,2026-03-07T19:35:00
E00012911,S0007123,T00189,C00015,Pune,Surat,at_hub,delayed,45,1120.17,2026-03-07T19:36:00
E00030567,S0005580,T00221,C00944,Ahmedabad,Hyderabad,picked_up,at_hub,5,1647.69,2026-03-07T19:37:00
E00044417,S0006000,T00581,C00759,Delhi,Bengaluru,delivered,on_time,18,916.56,2026-03-07T19:39:00
E00011485,S0004445,T00166,C00119,Mumbai,Delhi,at_hub,at_hub,14,2366.0,2026-03-07T19:41:00
E00044292,S0003082,T00411,C00412,Hyderabad,Delhi,picked_up,on_time,14,2457.42,2026-03-07T19:55:00
E00009655,S0005423,T00496,C00347,Mumbai,Hyderabad,delayed,delayed,86,672.32,2026-03-07T19:55:00
E00040029,S0004809,T00241,C00377,Ahmedabad,Jaipur,picked_up,on_time,23,1417.82,2026-03-07T19:57:00
E00005438,S0003590,T00421,C00214,Ahmedabad,Jaipur,picked_up,on_time,14,560.87,2026-03-07T20:02:00
E00045087,S0005938,T00120,C00737,Surat,Bengaluru,at_hub,delayed,36,957.14,2026-03-07T20:05:00
E00004957,S0001288,T00300,C00719,Jaipur,Bengaluru,at_hub,delayed,7,2415.55,2026-03-07T20:06:00
E00002792,S0005263,T00379,C00411,Jaipur,Hyderabad,at_hub,at_hub,36,2448.96,2026-03-07T20:09:00
E00027698,S0007053,T00293,C00182,Surat,Ahmedabad,picked_up,on_time,13,876.63,2026-03-07T20:10:00
E00039998,S0004982,T00065,C00845,Surat,Delhi,delivered,on_time,1,1441.77,2026-03-07T20:13:00
E00006431,S0002055,T00349,C00004,Pune,Delhi,delivered,at_hub,17,22.1,2026-03-07T20:25:00
E00044823,S0006553,T00081,C00650,Pune,Surat,in_transit,on_time,10,2392.08,2026-03-07T20:28:00
E00009249,S0007397,T00390,C00715,Delhi,Hyderabad,picked_up,at_hub,38,479.7,2026-03-07T20:28:00
E00005240,S0001360,T00494,C00951,Jaipur,Hyderabad,delayed,delayed,81,2131.4,2026-03-07T20:30:00
E00037216,S0003216,T00220,C00199,Ahmedabad,Surat,delivered,delayed,34,279.56,2026-03-07T20:37:00
E00012204,S0007901,T00316,C00549,Bengaluru,Pune,in_transit,delayed,15,1315.34,2026-03-07T20:40:00
E00033192,S0004533,T00255,C00736,Pune,Hyderabad,delayed,delayed,147,117.92,2026-03-07T20:41:00
E00017529,S0003803,T00245,C00133,Ahmedabad,Delhi,in_transit,at_hub,30,1005.53,2026-03-07T20:47:00
E00028710,S0007136,T00402,C00588,Mumbai,Delhi,picked_up,delayed,32,1877.68,2026-03-07T20:50:00
E00017148,S0003173,T00296,C00346,Hyderabad,Jaipur,picked_up,at_hub,11,2203.29,2026-03-07T20:50:00
E00036866,S0005159,T00539,C00121,Jaipur,Surat,picked_up,delayed,13,2031.26,2026-03-07T20:52:00
E00017900,S0007873,T00184,C00047,Delhi,Jaipur,delivered,delayed,27,328.58,2026-03-07T20:52:00
E00027519,S0001500,T00328,C00134,Ahmedabad,Bengaluru,delayed,delayed,72,2468.31,2026-03-07T20:54:00
E00041397,S0007793,T00175,C00247,Jaipur,Bengaluru,at_hub,at_hub,4,958.05,2026-03-07T20:58:00
E00017707,S0000947,T00478,C00875,Pune,Jaipur,delayed,delayed,103,1012.29,2026-03-07T20:58:00
E00029688,S0001071,T00179,C00085,Jaipur,Surat,delivered,on_time,10,1287.22,2026-03-07T20:58:00
E00015230,S0005321,T00166,C00071,Surat,Ahmedabad,in_transit,at_hub,10,264.51,2026-03-07T21:03:00
E00022239,S0004316,T00194,C00220,Pune,Jaipur,in_transit,at_hub,35,409.64,2026-03-07T21:05:00
E00013622,S0002989,T00587,C00087,Mumbai,Delhi,picked_up,on_time,15,2369.82,2026-03-07T21:06:00
E00016886,S0004612,T00127,C00825,Jaipur,Delhi,delayed,delayed,84,1937.46,2026-03-07T21:12:00
E00036445,S0006062,T00381,C00950,Mumbai,Jaipur,delayed,delayed,154,1939.19,2026-03-07T21:14:00
E00007270,S0000482,T00173,C00884,Bengaluru,Bengaluru,in_transit,delayed,30,1888.55,2026-03-07T21:15:00
E00022894,S0002986,T00433,C00082,Surat,Pune,in_transit,delayed,26,1813.81,2026-03-07T21:19:00
E00034960,S0006124,T00121,C00156,Surat,Delhi,at_hub,at_hub,29,1291.12,2026-03-07T21:21:00
E00039342,S0002942,T00364,C00573,Jaipur,Surat,at_hub,on_time,38,418.1,2026-03-07T21:25:00
E00021859,S0002592,T00381,C00060,Bengaluru,Mumbai,picked_up,delayed,39,1493.55,2026-03-07T21:26:00
E00033023,S0000961,T00253,C00799,Jaipur,Surat,delivered,on_time,2,955.2,2026-03-07T21:27:00
E00004313,S0007512,T00503,C00831,Pune,Surat,picked_up,at_hub,21,1516.34,2026-03-07T21:33:00
E00031498,S0004134,T00275,C00596,Delhi,Bengaluru,delayed,delayed,101,1146.49,2026-03-07T21:35:00
E00046162,S0000627,T00447,C00716,Bengaluru,Mumbai,at_hub,delayed,30,1581.95,2026-03-07T21:38:00
E00046400,S0006362,T00184,C00963,Bengaluru,Bengaluru,at_hub,delayed,23,776.33,2026-03-07T21:43:00
E00041837,S0003494,T00312,C00951,Bengaluru,Delhi,picked_up,on_time,28,1122.21,2026-03-07T21:44:00
E00001147,S0000041,T00054,C00266,Delhi,Mumbai,at_hub,on_time,34,2368.13,2026-03-07T21:50:00
E00003855,S0007296,T00001,C00237,Bengaluru,Ahmedabad,delayed,delayed,23,779.5,2026-03-07T21:56:00
E00037007,S0001289,T00314,C00493,Delhi,Delhi,delivered,delayed,24,771.06,2026-03-07T22:01:00
E00048627,S0007380,T00302,C00195,Mumbai,Surat,delayed,delayed,24,964.47,2026-03-07T22:04:00
E00036685,S0006858,T00504,C00725,Mumbai,Delhi,delayed,delayed,112,1436.3,2026-03-07T22:04:00
E00038557,S0006186,T00557,C00966,Surat,Mumbai,at_hub,delayed,14,2434.01,2026-03-07T22:07:00
E00032302,S0005214,T00302,C00816,Jaipur,Jaipur,picked_up,on_time,45,918.41,2026-03-07T22:10:00
E00015648,S0004294,T00598,C00341,Hyderabad,Mumbai,delayed,delayed,97,1601.09,2026-03-07T22:18:00
E00029260,S0000281,T00350,C00133,Pune,Hyderabad,at_hub,on_time,30,1620.83,2026-03-07T22:20:00
E00013233,S0000216,T00077,C00906,Hyderabad,Hyderabad,at_hub,at_hub,12,1376.87,2026-03-07T22:25:00
E00009684,S0002029,T00521,C00691,Hyderabad,Bengaluru,delayed,delayed,10,1604.64,2026-03-07T22:27:00
E00041734,S0001896,T00192,C00855,Jaipur,Delhi,delivered,delayed,33,548.57,2026-03-07T22:27:00
E00001897,S0004971,T00226,C00334,Bengaluru,Pune,in_transit,at_hub,33,350.62,2026-03-07T22:28:00
E00014217,S0001671,T00249,C00670,Mumbai,Jaipur,at_hub,at_hub,12,2129.66,2026-03-07T22:30:00
E00030282,S0000926,T00508,C00783,Pune,Jaipur,picked_up,delayed,10,1327.7,2026-03-07T22:30:00
E00044942,S0001322,T00076,C00481,Pune,Delhi,picked_up,delayed,40,909.47,2026-03-07T22:33:00
E00041990,S0002167,T00371,C00346,Delhi,Ahmedabad,at_hub,delayed,3,1591.21,2026-03-07T22:33:00
E00032618,S0005761,T00053,C00436,Delhi,Jaipur,picked_up,on_time,4,1922.15,2026-03-07T22:36:00
E00003577,S0005938,T00024,C00222,Ahmedabad,Pune,delivered,delayed,25,1274.26,2026-03-07T22:38:00
E00029325,S0007546,T00199,C00336,Jaipur,Hyderabad,delivered,delayed,29,1420.22,2026-03-07T22:39:00
E00005559,S0002892,T00064,C00696,Hyderabad,Mumbai,picked_up,delayed,39,1612.11,2026-03-07T22:41:00
E00036927,S0001301,T00089,C00900,Mumbai,Ahmedabad,at_hub,at_hub,34,99.26,2026-03-07T22:41:00
E00013611,S0003052,T00572,C00632,Hyderabad,Pune,at_hub,delayed,25,901.2,2026-03-07T22:42:00
E00048464,S0006005,T00263,C00160,Hyderabad,Hyderabad,delayed,delayed,36,26.72,2026-03-07T22:45:00
E00030446,S0001854,T00182,C00854,Ahmedabad,Pune,delivered,on_time,32,1411.51,2026-03-07T22:47:00
E00029895,S0000158,T00295,C00606,Jaipur,Delhi,delayed,delayed,22,1309.56,2026-03-07T22:47:00
E00011589,S0007489,T00172,C00444,Bengaluru,Pune,delivered,on_time,7,710.82,2026-03-07T22:49:00
E00005597,S0007442,T00196,C00011,Hyderabad,Mumbai,in_transit,on_time,3,2462.69,2026-03-07T22:49:00
E00030142,S0001350,T00295,C00134,Delhi,Delhi,at_hub,on_time,9,646.84,2026-03-07T22:50:00
E00000140,S0002200,T00387,C00690,Delhi,Mumbai,in_transit,on_time,3,2012.6,2026-03-07T22:52:00
E00043432,S0005851,T00252,C00564,Mumbai,Mumbai,in_transit,at_hub,42,1817.29,2026-03-07T22:52:00
E00000864,S0001524,T00249,C00141,Delhi,Delhi,delayed,delayed,114,323.56,2026-03-07T22:57:00
E00034389,S0004088,T00170,C00032,Delhi,Hyderabad,delayed,delayed,22,1118.9,2026-03-07T23:14:00
E00043477,S0004920,T00284,C00215,Ahmedabad,Surat,delivered,at_hub,14,2432.43,2026-03-07T23:20:00
E00008858,S0005523,T00118,C00742,Jaipur,Hyderabad,delayed,delayed,66,953.2,2026-03-07T23:21:00
E00009103,S0001105,T00491,C00443,Jaipur,Ahmedabad,delayed,delayed,81,2041.39,2026-03-07T23:21:00
